Filename,Artist,Country/Entity,Keywords
,,,
Peanut.tif,,Colombia,food|peanut|nut|makanan|biji-bijian|kacang tanah
,,,
Palm1.tif,,Colombia,fruit|palm|tree|buah|kelapa|pohon
,,,
Rat.tif,,Colombia,"animal|branch|opossum|marsupial|binatang|dahan|ranting, cabang|jaga pohong|ranting|cabang"
,,,
Quiver.tif,,Colombia,quiver|tempat anak panah
,,,
Porcpin1.tif,,Colombia,animal|porcupine|binatang
,,,
Plane3.tif,,Colombia,airplane|propeller|transportation|vehicle|flying|pesawat terbang|terbang|baling-baling|transportasi|pengangkutan|kendaraan
,,,
Shrimp2.tif,,Colombia,shrimp|prawn|seafood|shellfish|marine animal|binatang laut|udang|makanan hasil laut|kerang-kerangan
,,,
Sheep.tif,,Colombia,animal|grass|horn|sheep|ram|binatang|rumput|tanduk|biri-biri jantan|domba|biri-biri
,,,
Rtlsnak1.tif,,Colombia,rattlesnake|reptile|snake|reptil|ular
,,,
Rhino2.tif,,Colombia,animal|horn|rhinoceros|binatang|tanduk|badak
,,,
Spider4.tif,,Colombia,arachnid|bugs|insects|laba-laba|serangga|spider
,,,
Snake3.tif,,Colombia,reptile|snake|reptil|ular
,,,
Sloth4.tif,,Colombia,"animal|sloth|branch|binatang|dahan|ranting, cabang|jaga pohong|ranting|cabang"
,,,
Skirt2.tif,,Colombia,clothing|pleat|skirt|pakaian|lipatan kain|rok
,,,
Trap2.tif,,Colombia,"fishtrap|trap|bubu|lukah, perangkap ikan|lukah|perangkap ikan|perangkap"
,,,
Thorn.tif,,Colombia,thorn|duri
,,,
Squirel3.tif,,Colombia,"animal|squirrel|branch|binatang|dahan|ranting, cabang|jaga pohong|ranting|cabang|bajing"
,,,
Spoon.tif,,Colombia,spoon|utensil|teaspoon|sendok|sendok teh|alat|perkakas
,,,
Weevil2.tif,,Colombia,bugs|insects|weevil|serangga|kumbang pengerek
,,,
Wasp2.tif,,Colombia,bee|bugs|insects|wasp|lebah|niri|serangga|tabuhan|penyengat
,,,
Utensils.tif,,Colombia,fork|knife|spoon|utensil|teaspoon|garpu|forok|pisau|sendok|sendok teh|alat|perkakas
,,,
Turtle4.tif,,Colombia,reptile|turtle|reptil|kura-kura
,,,
EAG00078.tif,Budu artist,D.R. of Congo,spear|weapon|tombak|lembing|senjata 
,,,
eag00073.tif,Budu artist,D.R. of Congo,banana tree|pohon pisang
,,,
EAG00071.tif,Budu artist,D.R. of Congo,building|gedung|lindungan|naungan|pondok|shelter|walang
,,,
eag00066.tif,Budu artist,D.R. of Congo,hive|sarang lebah
,,,
EAG00344.tif,Barb Thomas,D.R. of Congo,bird|bird of prey|eagle|burung |burung pemangsa|burung pemakan daging|elang
,,,
eag00093.tif,Budu artist,D.R. of Congo,loop|rope|tali
,,,
EAG00090.tif,Budu artist,D.R. of Congo,animal|elephant|tusk|binatang|gajah|gading
,,,
eag00085.tif,Budu artist,D.R. of Congo,boat|kapal|pengangkutan|perahu|transportasi|transportation
,,,
eag00591.tif,Ngiti,D.R. of Congo,fish|ikan
,,,
EAG00571.tif,R & L Klaas,D.R. of Congo,building|church|gedung|gereja
,,,
EAG00541.tif,R & L Klaas,D.R. of Congo,palm|tree|kelapa|pohon
,,,
eag00354.tif,Jean-Marie Boayaga,D.R. of Congo,foot|kaki
,,,
eag00109.tif,Alice Larson,East Africa,iron|seterika|sterika
,,,
eag00815.tif,Roel Ottow,D.R. of Congo,emblem|flag|bendera
,,,
EAG00695.tif,,D.R. of Congo,motorcycle|transportation|vehicle|wheel|sepeda motor|motor|transportasi|pengangkutan|kendaraan|roda
,,,
EAG00593.tif,Ngiti,D.R. of Congo,anthill|grass|busut|rumput
,,,
EAG00170.tif,Simeon Pore Maneno,East Africa,egg|food|makanan|telur
,,,
EAG00165.tif,Simeon Pore Maneno,East Africa,"boat|canoe|transportation|kapal|perahu,  sampan|sampan|perahu|transportasi|pengangkutan"
,,,
eag00117.tif,Alice Larson,East Africa,churn|people|woman|work|sit|orang|orang-orang|duduk|wanita|kerja
,,,
EAG00112.tif,Alice Larson,East Africa,"house|hut|rumah|pondok|gubuk, rumah kebun|walang|gubuk|rumah kebun"
,,,
eag00189.tif,Simeon Pore Maneno,East Africa,knife|tool|weapon|pisau|alat|perkakas|senjata 
,,,
EAG00184.tif,Simeon Pore Maneno,East Africa,"pan|frying pan|wajan|kuali, panci|panci|kuali"
,,,
EAG00182.tif,Simeon Pore Maneno,East Africa,bird|dove|pigeon|burung |merpati|dara
,,,
EAG00177.tif,Simeon Pore Maneno,East Africa,animal|cow|binatang|sapi
,,,
EAG00334.tif,Joel Yego,East Africa,"chair|furniture|stool|kursi|mebel|perabot, meubel|perabot|meubel|bangku tak bersandar"
,,,
EAG00329.tif,Joel Yego,East Africa,bird|duck|burung |bebek
,,,
EAG00201.tif,Simeon Pore Maneno,East Africa,baby|child|health|infant|mother|people|sick|woman|ill|bayi|anak|kesehatan|sakit|balita|ibu|orang|orang-orang|wanita
,,,
EAG00196.tif,Simeon Pore Maneno,East Africa,spear|tool|weapon|tombak|lembing|alat|perkakas|senjata 
,,,
EAG00432.tif,Louise Bass,East Africa,drum|musical instrument|tifa|gendang|alat musik
,,,
eag00424.tif,Louise Bass,East Africa,animal|donkey|binatang|keledai
,,,
EAG00418.tif,Louise Bass,East Africa,chicken|rooster|ayam|ayam jantan
,,,
EAG00413.tif,Louise Bass,East Africa,child|girl|group|people|anak|anak perempuan|kelompok|orang|orang-orang
,,,
Eag00408.tif,Louise Bass,East Africa,animal|cat|lion|mane|roar|binatang|kucing|singa|bulu tengkuk|meraung
,,,
eag00454.tif,Louise Bass,East Africa,sack|bag|tas|karung
,,,
EAG00450.tif,,East Africa,house|store|rumah|toko
,,,
Eag00445.tif,Louise Bass,East Africa,lamp|lantern|light|lampu|lentera
,,,
eag00437.tif,Alice Larson,East Africa,iron|seterika|sterika
,,,
EAG00497.tif,Louise Bass,East Africa,child|people|anak|orang|orang-orang
,,,
EAG00479.tif,Louise Bass,East Africa,animal|rat|binatang|tikus
,,,
EAG00477.tif,Louise Bass,East Africa,lamp|lantern|light|lampu|lentera
,,,
EAG00471.tif,Louise Bass,East Africa,crocodile|reptile|alligator|buaya|reptil
,,,
EAG00464.tif,Louise Bass,East Africa,baby|child|people|sit|bayi|anak|orang|orang-orang|duduk
,,,
EAG00642.tif,Paul Kitum Kaino,East Africa,animal|dog|puppy|binatang|anjing|anak anjing
,,,
EAG00637.tif,Paul Kitum Kaino,East Africa,door|pintu
,,,
EAG00630.tif,Paul Kitum Kaino,East Africa,book|literacy|buku|keaksaraan|baca-tulis
,,,
EAG00662.tif,Paul Kitum Kaino,East Africa,bugs|insects|millipede|serangga|kaki seribu|ular cincing
,,,
EAG00625.tif,Paul Kitum Kaino,East Africa,gun|weapon|rifle|senapan|senjata 
,,,
EAG00664.tif,Paul Kitum Kaino,East Africa,boy|man|merchant|people|store|vendor|anak laki-laki|manusia|pedagang|orang|orang-orang|toko
,,,
EAG00657.tif,Paul Kitum Kaino,East Africa,snail|siput|keong 
,,,
EAG00650.tif,Paul Kitum Kaino,East Africa,chicken|ayam
,,,
EAG00645.tif,Paul Kitum Kaino,East Africa,anatomy|hand|bagian-bagian tubuh|tangan
,,,
EAG00683.tif,Paul Kitum Kaino,East Africa,animal|chicken|goat|man|people|feed|binatang|ayam|memberi makanan|kambing|manusia|orang|orang-orang
,,,
EAG00681.tif,Paul Kitum Kaino,East Africa,basket|boy|family|group|house|man|people|woman|keranjang|anak laki-laki|keluarga|kelompok|rumah|manusia|orang|orang-orang|wanita
,,,
EAG00676.tif,Paul Kitum Kaino,East Africa,animal|sheep|binatang|domba|biri-biri
,,,
EAG00669.tif,Paul Kitum Kaino,East Africa,boy|merchant|people|store|vendor|woman|anak laki-laki|pedagang|orang|orang-orang|toko|wanita
,,,
eag00746.tif,Roel Ottow,East Africa,calabash|gourd|labu
,,,
eag00739.tif,Roel Ottow,East Africa,animal|monkey|binatang|kera|monyet
,,,
EAG00702.tif,Paul Kitum Kaino,East Africa,table|meja
,,,
EAG00688.tif,Paul Kitum Kaino,East Africa,man|people|shoestring|manusia|orang|orang-orang|tali sepatu
,,,
EAG00767.tif,Roel Ottow,East Africa,literacy|number|counting|math|numeracy|menghitung|keaksaraan|baca-tulis|matematika|ilmu pasti|nomor|angka
,,,
EAG00758.tif,Roel Ottow,East Africa,rain|weather|hujan|cuaca
,,,
eag00753.tif,Roel Ottow,East Africa,horn|tanduk
,,,
eag00751.tif,Roel Ottow,East Africa,bird|burung 
,,,
eag00789.tif,Roel Ottow,East Africa,jar|pot|kendi|guci|panci
,,,
EAG00781.tif,Roel Ottow,East Africa,man|people|manusia|orang|orang-orang
,,,
eag00776.tif,Roel Ottow,East Africa,fire|rock|wood|api|batu|kayu
,,,
EAG00773.tif,Roel Ottow,East Africa,anatomy|eye|bagian-bagian tubuh|mata
,,,
EAG00808.tif,Roel Ottow,East Africa,bugs|insects|millipede|serangga|kaki seribu|ular cincing
,,,
EAG00801.tif,Roel Ottow,East Africa,bicycle|transportation|wheel|sepeda|transportasi|pengangkutan|roda
,,,
EAG00796.tif,Roel Ottow,East Africa,worm|cacing
,,,
EAG00794.tif,Roel Ottow,East Africa,caterpillar|grub|larva|ulat bulu|ulat|tempayak|jentik-jentik
,,,
eag00828.tif,Roel Ottow,East Africa,animal|goat|tied|binatang|kambing|ikat
,,,
EAG00826.tif,Roel Ottow,East Africa,chicken|henhouse|coop|ayam|kandang ayam
,,,
eag00821.tif,Roel Ottow,East Africa,beans|food|nut|buncis|makanan|biji-bijian
,,,
EAG00813.tif,Roel Ottow,East Africa,amphibian|frog|katak|kodok
,,,
eag00849.tif,Roel Ottow,East Africa,earring|hair|jewelry|people|woman|anting-anting|rambut|barang-barang perhiasan|orang|orang-orang|wanita
,,,
Eag00847.tif,Roel Ottow,East Africa,rope|tali
,,,
EAG00842.tif,Roel Ottow,East Africa,animal|oryx|binatang
,,,
EAG00833.tif,Roel Ottow,East Africa,bird|pied crow|burung 
,,,
EAG00915.tif,,East Africa,anatomy|ear|bagian-bagian tubuh|telinga
,,,
EAG01053.tif,Yoshiko Yamaguchi,East Africa,hill|bukit
,,,
eag00873.tif,,East Africa,hide|skin|kulit binatang|kulit
,,,
w009.tif,,East Africa,bird|pelican|flying|burung |terbang|undan
,,,
EAG00866.tif,Roel Ottow,East Africa,animal|impala|binatang
,,,
EAG00857.tif,Roel Ottow,East Africa,hoe|man|people|tool|work|cangkul|manusia|orang|orang-orang|alat|perkakas|kerja
,,,
w016.tif,,East Africa,animal|zebra|binatang
,,,
w014.tif,,East Africa,animal|antelope|binatang|kijang
,,,
w001.tif,,East Africa,animal|donkey|binatang|keledai
,,,
EAG01051.tif,Yoshiko Yamaguchi,East Africa,man|people|manusia|orang|orang-orang
,,,
w035.tif,,East Africa,"branch|flower|leaf|dahan|ranting, cabang|jaga pohong|bunga|daun|ranting|cabang"
,,,
w033.tif,,East Africa,animal|cow|binatang|sapi
,,,
w028.tif,,East Africa,animal|cow|rope|tied|post|binatang|sapi|tiang|tali|ikat
,,,
w060.tif,,East Africa,boat|kapal|layar|mast|pengangkutan|perahu|sail|sailboat|tiang kapal|transportasi|transportation
,,,
w065.tif,,East Africa,shield|perisai
,,,
w067.tif,,East Africa,shield|perisai
,,,
w021.tif,,East Africa,hoof|kuku (binatang)
,,,
w072.tif,,East Africa,pick|tool|beliung|alat|perkakas
,,,
w052.tif,,East Africa,shelter|woman|people|orang|orang-orang|lindungan|naungan|pondok|walang|wanita
,,,
w047.tif,,East Africa,house|shelter|rumah|lindungan|naungan|pondok|walang
,,,
w040.tif,,East Africa,tree|pohon
,,,
w091.tif,,East Africa,spear|weapon|tombak|lembing|senjata 
,,,
w086.tif,,East Africa,cup|utensil|cangkir|alat|perkakas
,,,
w084.tif,,East Africa,mortar|lesung
,,,
w115.tif,,East Africa,boy|girl|people|anak laki-laki|anak perempuan|orang|orang-orang
,,,
w079.tif,,East Africa,arrow|quiver|weapon|anak panah|tempat anak panah|senjata 
,,,
w122.tif,,East Africa,book|man|people|reading|buku|manusia|orang|orang-orang|membaca
,,,
w108.tif,,East Africa,container|gourd|strap|wadah|labu|ambin|tali pegangan
,,,
w105.tif,,East Africa,container|gourd|handle|strap|lid|wadah|labu|pegangan|penutup|ambin|tali pegangan
,,,
w099.tif,,East Africa,gourd|labu
,,,
w145.tif,,East Africa,belt|ikat pinggang|sabuk
,,,
w143.tif,,East Africa,sandal|shoe|sepatu  
,,,
w135.tif,,East Africa,book|child|people|reading|woman|buku|anak|orang|orang-orang|membaca|wanita
,,,
w128.tif,,East Africa,food preparation|knife|people|table|utensil|woman|menyiapkan makanan|pisau|orang|orang-orang|meja|alat|perkakas|wanita
,,,
IN0012.tif,,India,forest|man|people|stick|tree|walking|hutan|manusia|orang|orang-orang|kayu|pohon|berjalan
,,,
IN0007.tif,,India,animal|barking|dog|monkey|tree|binatang|menggongong|gong-gong|anjing|kera|monyet|pohon
,,,
IN0005.tif,,India,chisel|mallet|man|people|tool|wood|work|hammer|pahat|palu|martelu|tukul kayu|manusia|orang|orang-orang|alat|perkakas|kayu|kerja
,,,
EAG00111.tif,Alice Larson,East Africa,"house|hut|rumah|pondok|gubuk, rumah kebun|walang|gubuk|rumah kebun"
,,,
ws003.tif,,East Africa,Bible|scroll|seal|segel|surat gulungan|Alkitab
,,,
IN0036.tif,,India,beras|bowl|food|makanan|mangkuk|nasi|rice|steam|uap air
,,,
IN0031.tif,,India,bugs|insects|mosquito|serangga|nyamuk
,,,
IN0024.tif,,India,people|woman|orang|orang-orang|wanita
,,,
IN0019.tif,,India,fireworks|kembang api
,,,
Ind00001.tif,,Indonesia,bird|burung 
,,,
Ind00009.tif,,Indonesia,bird|burung 
,,,
IN0050.tif,,India,food|man|merchant|people|vendor|makanan|manusia|pedagang|orang|orang-orang|toko
,,,
IN0043.tif,,India,cross|moon|star|symbol|salib|bulan|bintang
,,,
IN0038.tif,,India,jewelry|barang-barang perhiasan
,,,
Ind00024.tif,,Indonesia,bird|burung 
,,,
Ind00021.tif,,Indonesia,bird|buff-banded rail|burung 
,,,
Ind00016.tif,,Indonesia,bird|burung 
,,,
Ind00004.tif,,Indonesia,bird|burung 
,,,
Ind00054.tif,,Indonesia,bird|bird of prey|owl|burung |burung pemangsa|burung pemakan daging|burung hantu
,,,
Ind00049.tif,,Indonesia,bird|kingfisher|burung |raja-udang
,,,
Ind00042.tif,,Indonesia,bird|parrot|burung |bayan
,,,
Ind00037.tif,,Indonesia,bird|cockatoo|parrot|burung |kakaktua|bayan
,,,
Ind00029.tif,,Indonesia,bird|bird of prey|hawk|burung |burung pemangsa|burung pemakan daging|elang
,,,
Ind00073.tif,,Indonesia,bird|burung 
,,,
Ind00068.tif,,Indonesia,bird|burung 
,,,
Ind00087.tif,,Indonesia,bird|burung 
,,,
Ind00061.tif,,Indonesia,bird|burung 
,,,
Ind00056.tif,,Indonesia,bird|burung 
,,,
FIG4S.tif,,International,silkscreen|hammer|tool|palu|martelu|alat|perkakas
,,,
Dmifpr8s.tif,,International,book|child|man|people|reading|buku|anak|manusia|orang|orang-orang|membaca
,,,
Ind00092.tif,,Indonesia,bird|burung 
,,,
Ind00080.tif,,Indonesia,bird|burung 
,,,
Graphns.tif,,International,bottle|brush|botol|sikat
,,,
handshake.tif,,International,man|handshake|greeting|sambutan|jabatan tangan|manusia
,,,
newspaper.tif,,International,paper|literacy|keaksaraan|baca-tulis|kertas
,,,
Ind00075.tif,,Indonesia,bird|burung 
,,,
Pict5s.tif,,International,book|child|group|people|reading|buku|anak|kelompok|orang|orang-orang|membaca
,,,
Pict2s.tif,,International,cassette|recorder|kaset|perekam suara
,,,
Graphfs.tif,,International,artist|draw|man|pencil|people|ruler|seniman|gambarkan|manusia|pensil|orang|orang-orang|penggaris
,,,
Gmtlc5s.tif,,International,man|paper|people|write|manusia|kertas|orang|orang-orang|tulis
,,,
FIG5S.tif,,International,silkscreen
,,,
Silk05.tif,,International,silkscreen|ink|tube|frame|bingkai|tinta|cepuk
,,,
PICTRLS.tif,,International,food|people|woman|hold|makanan|pegang|orang|orang-orang|wanita
,,,
PICTR8S.tif,,International,book|man|pencil|people|write|buku|manusia|pensil|orang|orang-orang|tulis
,,,
PICTR3S.tif,,International,book|chalkboard|class|group|man|people|teach|woman|blackboard|papan tulis (hitam)|buku|papan tulis|kelas|sekola|kelompok|manusia|orang|orang-orang|ajar|wanita
,,,
silk29.tif,,International,silkscreen|frame|bingkai
,,,
silk24.tif,,International,silkscreen|frame|bingkai
,,,
silk17.tif,,International,silkscreen|frame|bingkai
,,,
Silk12.tif,,International,silkscreen|book|glass|buku|gelas (wadah)
,,,
aa010m.tif,Cathy Marlett,Mexico,animal|stone|rock|cat|bull|donkey|cow|binatang|sapi jantan|kucing|sapi|keledai|batu
,,,
aa007m.tif,Cathy Marlett,Mexico,animal|sheep|wolf|binatang|domba|biri-biri|serigala
,,,
STRING7S.tif,,International,banana tree|child|people|shovel|spade|stone|tool|woman|pohon pisang|anak|orang|orang-orang|sekop|batu|alat|perkakas|wanita
,,,
SILKP4S.tif,,International,silkscreen|frame|bingkai
,,,
silk31.tif,,International,silkscreen|frame|bingkai
,,,
aac001.tif,,Mexico,armadillo|animal|binatang
,,,
aaa002.tif,,Mexico,alligator|crocodile|reptile|buaya|reptil
,,,
aa023m.tif,Cathy Marlett,Mexico,animal|bakalai|barking|berkelahi|binatang|fighting|gong-gong|herding|menggembalakan|menggongong
,,,
aa015m.tif,Cathy Marlett,Mexico,buzzard|carcass|vulture|bird|bird of prey|burung |burung pemangsa|burung pemakan daging|bangkai|hering
,,,
abba021.tif,,Mexico,perching|bird|burung |hinggap
,,,
abba014.tif,,Mexico,flying|swallow|bird|burung |terbang|burung layang-layang
,,,
abba009.tif,,Mexico,bird|water|drink|burung |minum|air
,,,
aba003.tif,,Mexico,bat|animal|binatang|keluang|kelelawar|marsegu
,,,
abbb007.tif,,Mexico,perching|bird|crow|raven|burung |gagak|hinggap
,,,
abbb001.tif,,Mexico,bird|cardinal|perching|burung |hinggap
,,,
abba034.tif,,Mexico,perching|bird|burung |hinggap
,,,
abba028.tif,,Mexico,bird|bowl|dish|drink|burung |mangkuk|piring|minum
,,,
abba026.tif,,Mexico,bird|burung 
,,,
abbb031.tif,,Mexico,bird|brown towhee|towhee|perching|burung |hinggap|kutilang 
,,,
abbb024.tif,,Mexico,bird|orange-billed nightingale|perching|nightingale|thrush|burung |hinggap|murai
,,,
abbb016.tif,,Mexico,bird|oriole|perching|burung |hinggap
,,,
abbb011.tif,,Mexico,bird|chickadee|flying|goldfinch|sparrow|burung |terbang|pipit
,,,
abbd008.tif,,Mexico,bird|parrot|perching|burung |bayan|hinggap
,,,
abbc009.tif,,Mexico,bird|Mexican trogon|mountain trogon|perching|trogon|burung |hinggap
,,,
abbc006.tif,,Mexico,bird|woodpecker|burung |pelatuk
,,,
abbb038m.tif,Cathy Marlett,Mexico,bird|crow|raven|burung |gagak
,,,
abbg007.tif,,Mexico,bird|perching|burung |hinggap
,,,
abbg001m.tif,Cathy Marlett,Mexico,dove|bird|burung |merpati
,,,
abbf017.tif,,Mexico,barn owl|bird|owl|perching|bird of prey|burung hantu|burung |burung pemangsa|burung pemakan daging|hinggap
,,,
abbe008.tif,,Mexico,bird|flying|swift|burung |terbang
,,,
abbi001.tif,,Mexico,bird|perching|zone-tailed hawk|bird of prey|hawk|burung |burung pemangsa|burung pemakan daging|elang|hinggap
,,,
abbh010.tif,,Mexico,bird|peacock|burung |merak 
,,,
abbh006.tif,,Mexico,bird|quail|bobwhite|burung |puyuh
,,,
abbg017m.tif,Cathy Marlett,Mexico,bird|road runner|burung 
,,,
abbi033m.tif,Cathy Marlett,Mexico,bird|bird of prey|buzzard|vulture|burung |burung pemangsa|burung pemakan daging|hering
,,,
abbi031m.tif,Cathy Marlett,Mexico,crow|bird|chicken|raven|burung |ayam|gagak
,,,
abbi026m.tif,Cathy Marlett,Mexico,bird|bird of prey|buzzard|vulture|burung |burung pemangsa|burung pemakan daging|hering
,,,
abbi015m.tif,Cathy Marlett,Mexico,bird|bird of prey|flying|burung |burung pemangsa|burung pemakan daging|terbang
,,,
abbi008.tif,,Mexico,bird|perching|bird of prey|burung |burung pemangsa|burung pemakan daging|hinggap
,,,
abf002.tif,,Mexico,bear|animal|binatang|beruang
,,,
abe002.tif,,Mexico,buffalo|animal|binatang|banteng|kerbau
,,,
abc001.tif,,Mexico,beaver|gnawing|animal|binatang|menggerogoti
,,,
abbj006.tif,,Mexico,bird|blue heron|heron|burung |burung bangau biru|bangau
,,,
acc015.tif,,Mexico,animal|cat|cleaning|licking|wash|binatang|kucing|pembersihan|jilat|cuci
,,,
acc008.tif,,Mexico,cat|animal|binatang|kucing
,,,
acc006.tif,,Mexico,cat|animal|binatang|kucing
,,,
acb002.tif,,Mexico,camel|animal|binatang|unta
,,,
abf011.tif,,Mexico,animal|bear|beruang|beruang kutub|binatang|polar bear
,,,
acd012m.tif,Cathy Marlett,Mexico,rooster|chicken|ayam|ayam jantan
,,,
acd010m.tif,Cathy Marlett,Mexico,hen|chicken|basket|keranjang|ayam|ayam betina
,,,
ACC037M.tif,Cathy Marlett,Mexico,cat|mouse|animal|hunting|hiding|binatang|kucing|buru (memburu)|tikus
,,,
ACC030M.tif,Cathy Marlett,Mexico,cat|animal|kitten|binatang|kucing|anak kucing
,,,
acc025m.tif,Cathy Marlett,Mexico,cat|animal|kitten|basket|sleeping|binatang|keranjang|kucing|anak kucing|tidur
,,,
acd040.tif,,Mexico,chicken|rooster|ayam|ayam jantan
,,,
acd037.tif,,Mexico,chicken|hen|ayam|ayam betina
,,,
acd031.tif,,Mexico,chicken|egg|hen|nest|running|ayam|telu+B805r|ayam betina|sarang|lari|telur
,,,
acd019m.tif,Cathy Marlett,Mexico,hen|chicken|nest|ayam|ayam betina|sarang
,,,
acf023.tif,,Mexico,cow|animal|binatang|sapi
,,,
acf015.tif,,Mexico,bull|charge|cow|animal|binatang|sapi jantan|sapi
,,,
acf007m.tif,Cathy Marlett,Mexico,bull|cow|animal|frog|toad|binatang|sapi jantan|sapi|kodok|katak
,,,
acf003.tif,,Mexico,cow|animal|binatang|sapi
,,,
acd047m.tif,Cathy Marlett,Mexico,chicken|rooster|ayam|ayam jantan
,,,
acg013.tif,,Mexico,coyote|howling|animal|binatang|anjing hutan|gonggong
,,,
acg011.tif,,Mexico,coyote|animal|growl|binatang|anjing hutan|menggeram
,,,
acf043m.tif,Cathy Marlett,Mexico,"animal|bakalai|berkelahi|binatang|broken|bull|cow|fighting|pecah|rusak|rusak, retak|sapi|sapi jantan"
,,,
acf033.tif,,Mexico,cow|animal|binatang|sapi
,,,
acf025.tif,,Mexico,cow|animal|binatang|sapi
,,,
ada018.tif,,Mexico,animal|antler|deer|binatang|tanduk|rusa
,,,
ada016.tif,,Mexico,animal|antler|deer|walking|binatang|tanduk|rusa|berjalan
,,,
ada009.tif,,Mexico,animal|deer|drink|binatang|rusa|minum
,,,
adb019.tif,,Mexico,dog|animal|binatang|anjing
,,,
adb027.tif,,Mexico,animal|dog|howling|moon|sit|binatang|anjing|gonggong|bulan|duduk
,,,
ach001.tif,,Mexico,alligator|crocodile|reptile|buaya|reptil
,,,
adb030.tif,,Mexico,animal|anjing|bakalai|berkelahi|binatang|dog|fighting|growl|menggeram
,,,
adb012.tif,,Mexico,bone|dog|animal|binatang|tulang|anjing
,,,
adb005.tif,,Mexico,dog|fleeing|rabbit|running|chase|animal|hare|binatang|kejar|anjing|melarikan diri|kelinci|lari|usir
,,,
ada023.tif,,Mexico,animal|antler|deer|eating|binatang|tanduk|rusa|makan
,,,
adc008.tif,,Mexico,donkey|animal|binatang|keledai
,,,
adc001.tif,,Mexico,donkey|animal|binatang|keledai
,,,
adb049m.tif,Cathy Marlett,Mexico,dog|animal|carry|hunting|binatang|bawa|anjing|buru (memburu)
,,,
adb044.tif,,Mexico,dog|howling|animal|binatang|anjing|gonggong
,,,
adc033m.tif,Cathy Marlett,Mexico,donkey|animal|binatang|keledai
,,,
adb036.tif,,Mexico,dog|animal|binatang|anjing
,,,
add006.tif,,Mexico,duck|bebek
,,,
adc027m.tif,Cathy Marlett,Mexico,donkey|load|rope|animal|bundle|binatang|ikat|keledai|muatan|tali
,,,
ADC023M.tif,Cathy Marlett,Mexico,donkey|camel|carry|animal|binatang|unta|bawa|keledai
,,,
adc018.tif,,Mexico,donkey|water|animal|binatang|keledai|air
,,,
afa013.tif,,Mexico,catfish|fish|ikan|lele
,,,
afa010.tif,,Mexico,fish|ikan
,,,
afa005.tif,,Mexico,fish|swim|water|ikan|renang|air
,,,
add012.tif,,Mexico,duck|bebek
,,,
afa037.tif,,Mexico,fish|shark|marine animal|ikan|binatang laut|hiu
,,,
afa035.tif,,Mexico,fish|flying fish|ikan|ikan terbang|tuing-tuiing
,,,
afa030.tif,,Mexico,eel|fish|belut|ikan
,,,
afa021m.tif,Cathy Marlett,Mexico,marine animal|crayfish|lobster|seafood|shellfish|udang karang|udang laut|binatang laut|makanan hasil laut|kerang-kerangan
,,,
afb019m.tif,Cathy Marlett,Mexico,animal|fox|jumping|running|toad|frog|binatang|rubah|kodok|lompat|lari|katak
,,,
afb011.tif,,Mexico,fox|animal|binatang|rubah
,,,
afb006.tif,,Mexico,animal|fox|sit|binatang|rubah|duduk
,,,
afa042.tif,,Mexico,fish|ray|marine animal|stingray|ikan|binatang laut|pari|ikan pari
,,,
afc021m.tif,Cathy Marlett,Mexico,amphibian|frog|katak|kodok|toad
,,,
afc014.tif,,Mexico,amphibian|frog|katak|kodok
,,,
afc004m.tif,Cathy Marlett,Mexico,amphibian|frog|katak|kodok
,,,
afb026m.tif,Cathy Marlett,Mexico,fox|animal|binatang|rubah
,,,
afb024m.tif,Cathy Marlett,Mexico,fox|animal|binatang|rubah
,,,
aft019m.tif,Cathy Marlett,Mexico,paw|foot|kaki
,,,
aft017m.tif,Cathy Marlett,Mexico,hoof|kuku (binatang)
,,,
aft012m.tif,Cathy Marlett,Mexico,claw|paw|foot|cakar|kaki
,,,
aft005m.tif,Cathy Marlett,Mexico,claw|paw|foot|cakar|kaki
,,,
afc024m.tif,Cathy Marlett,Mexico,amphibian|angin topan|badai|cuaca|frog|katak|kodok|storm|weather
,,,
agc006.tif,,Mexico,eating|goat|animal|horn|binatang|makan|kambing|tanduk
,,,
ahb001.tif,,Mexico,horse|running|animal|binatang|kuda|lari
,,,
agc001.tif,,Mexico,bighorn sheep|animal|horn|sheep|ram|binatang|tanduk|biri-biri jantan|domba|biri-biri
,,,
aft027m.tif,Cathy Marlett,Mexico,claw|foot|talon|cakar|kaki
,,,
ahb021.tif,,Mexico,horse|animal|binatang|kuda
,,,
ahb009m.tif,Cathy Marlett,Mexico,horse|animal|bundle|saddle|tree|binatang|ikat|kuda|pelana|pohon
,,,
age002.tif,,Mexico,gorilla|zoo|cage|animal|ape|binatang|gorila|sangkar|kandang|kebun binatang
,,,
ala001.tif,,Mexico,leopard|animal|cat|binatang|kucing|macan tutul
,,,
agc014m.tif,Cathy Marlett,Mexico,goat|animal|door|binatang|pintu|kambing
,,,
alb015m.tif,Cathy Marlett,Mexico,cougar|lion|mountain lion|puma|animal|cat|binatang|kucing|singa|singa gunung
,,,
alb004.tif,,Mexico,lion|family|animal|cat|binatang|kucing|keluarga|singa
,,,
aja006.tif,,Mexico,jaguar|animal|jungle|forest|cat|binatang|kucing|hutan
,,,
aia002.tif,,Mexico,iguana|lizard|reptile|biawak|kadal|reptil
,,,
aoa001.tif,,Mexico,ocelot|animal|cat|binatang|kucing
,,,
aoc001.tif,,Mexico,otter|animal|binatang|berang-berang
,,,
